currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.rt,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.rt,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.rt,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
10,black.png,"Please make your choices as fast as possible.
You will be given a break at the end of each block.
Let's play!",,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.90290243781055,None,80.90290243781055,None,80.90290243781055,None,4,1.6509241429157555,80.90290243781055,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24295,2020_Mar_10_1543,Mmi_3levels,3.1.5,59.97328692137069,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5703037854546,None,space,56.25491445894295,82.5703037854546,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24295,2020_Mar_10_1543,Mmi_3levels,3.1.5,59.97328692137069,
,,,1,1,-1.3,,,,,,,,,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.8416948091617,None,0.56,6.462348240063875,141.85957897915796,None,4,3.434809862897964,141.85957897915796,None,145.3108330885443,None,True,True,True,0.56,-0.43999999999999995,-0.43999999999999995,6.6,-1.3,-7.8999999999999995,-4.6,gamble,win,-1.3,-1.3,148.34539989235054,None,148.34539989235054,None,148.34539989235054,None,148.34539989235054,None,148.34539989235054,None,148.34539989235054,None,148.34539989235054,None,1,2.2177314740984,148.34539989235054,None,150.59619936988747,None,150.59619936988747,None,150.59619936988747,None,150.59619936988747,None,150.59619936988747,None,150.59619936988747,None,150.59619936988747,None,154.59775736712618,None,154.59775736712618,None,154.59775736712618,None,154.59775736712618,None,154.59775736712618,None,154.59775736712618,None,154.59775736712618,None,155.58140175593144,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24295,2020_Mar_10_1543,Mmi_3levels,3.1.5,59.97328692137069,
,,,1,1,3.7,,,,,,,,,0,0,0,0,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.56,-0.43999999999999995,-0.8799999999999999,7.039999999999999,3.7,-3.339999999999999,0.1800000000000006,certain,certain,0.1800000000000006,-1.1199999999999994,157.59889650660625,None,157.59889650660625,None,157.59889650660625,None,157.59889650660625,None,157.59889650660625,None,157.59889650660625,None,157.59889650660625,None,3,1.7840485913329758,157.59889650660625,None,159.4162063711119,None,159.4162063711119,None,159.4162063711119,None,159.4162063711119,None,159.4162063711119,None,159.4162063711119,None,159.4162063711119,None,163.41778292736853,None,163.41778292736853,None,163.41778292736853,None,163.41778292736853,None,163.41778292736853,None,163.41778292736853,None,163.41778292736853,None,164.4014977124316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24295,2020_Mar_10_1543,Mmi_3levels,3.1.5,59.97328692137069,
,,,1,1,12.9,,,,,,,,,0,0,0,0,0,2,2,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.56,-0.43999999999999995,-1.3199999999999998,-1.65,12.9,11.25,5.625,gamble,lose,11.25,10.13,166.41888078904594,None,166.41888078904594,None,166.41888078904594,None,166.41888078904594,None,166.41888078904594,None,166.41888078904594,None,166.41888078904594,None,1,1.9010471763758687,166.41888078904594,None,168.35303180693882,None,168.35303180693882,None,168.35303180693882,None,168.35303180693882,None,168.35303180693882,None,168.35303180693882,None,168.35303180693882,None,172.35453092731768,None,172.35453092731768,None,172.35453092731768,None,172.35453092731768,None,172.35453092731768,None,172.35453092731768,None,172.35453092731768,None,181.84148682020896,None,173.33823515294353,None,174.33859705372015,None,0.57,7.502720175500144,177.33975475221814,None,None,177.33975475221814,None,,,,,,,,,,,,,,,,,,,24295,2020_Mar_10_1543,Mmi_3levels,3.1.5,59.97328692137069,
,,,1,1,11.3,,,,,,,,,0,0,0,0,0,3,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.57,-0.43000000000000005,-1.75,7.7700000000000005,11.3,3.5300000000000002,1.7650000000000001,gamble,win,11.3,21.43,183.85888749589503,None,183.85888749589503,None,183.85888749589503,None,183.85888749589503,None,183.85888749589503,None,183.85888749589503,None,183.85888749589503,None,1,1.1174052834394388,183.85888749589503,None,185.00936238266877,None,185.00936238266877,None,185.00936238266877,None,185.00936238266877,None,185.00936238266877,None,185.00936238266877,None,185.00936238266877,None,189.01087846212613,None,189.01087846212613,None,189.01087846212613,None,189.01087846212613,None,189.01087846212613,None,189.01087846212613,None,189.01087846212613,None,189.99452925060177,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24295,2020_Mar_10_1543,Mmi_3levels,3.1.5,59.97328692137069,
,,,1,1,7.3,,,,,,,,,0,0,0,0,0,4,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.57,-0.43000000000000005,-2.18,-1.6866666666666668,7.3,5.613333333333333,2.8066666666666666,gamble,lose,5.613333333333333,27.043333333333333,192.01202432125865,None,192.01202432125865,None,192.01202432125865,None,192.01202432125865,None,192.01202432125865,None,192.01202432125865,None,192.01202432125865,None,1,0.917310312477639,192.01202432125865,None,192.9624240760313,None,192.9624240760313,None,192.9624240760313,None,192.9624240760313,None,192.9624240760313,None,192.9624240760313,None,192.9624240760313,None,196.963915516797,None,196.963915516797,None,196.963915516797,None,196.963915516797,None,196.963915516797,None,196.963915516797,None,196.963915516797,None,206.45089732832275,None,197.94765334065596,None,198.94800820179807,None,0.63,7.502807850847603,201.94916750022094,None,None,201.94916750022094,None,,,,,,,,,,,,,,,,,,,24295,2020_Mar_10_1543,Mmi_3levels,3.1.5,59.97328692137069,
,,,1,1,4.9,,,,,,,,,0,0,0,0,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.63,-0.37,-2.5500000000000003,7.73,4.9,-2.83,1.0350000000000001,certain,certain,1.0350000000000001,28.078333333333333,208.4682826448261,None,208.4682826448261,None,208.4682826448261,None,208.4682826448261,None,208.4682826448261,None,208.4682826448261,None,208.4682826448261,None,3,1.3672921694378601,208.4682826448261,None,209.8688386472786,None,209.8688386472786,None,209.8688386472786,None,209.8688386472786,None,209.8688386472786,None,209.8688386472786,None,209.8688386472786,None,213.87034352734918,None,213.87034352734918,None,213.87034352734918,None,213.87034352734918,None,213.87034352734918,None,213.87034352734918,None,213.87034352734918,None,214.8540755915019,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24295,2020_Mar_10_1543,Mmi_3levels,3.1.5,59.97328692137069,
,,,1,1,6.1,,,,,,,,,0,0,0,0,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.63,-0.37,-2.9200000000000004,8.1,6.1,-2.0,-1.0,gamble,win,6.1,34.178333333333335,216.8715351440478,None,216.8715351440478,None,216.8715351440478,None,216.8715351440478,None,216.8715351440478,None,216.8715351440478,None,216.8715351440478,None,1,2.067675445068744,216.8715351440478,None,218.97231251075573,None,218.97231251075573,None,218.97231251075573,None,218.97231251075573,None,218.97231251075573,None,218.97231251075573,None,218.97231251075573,None,222.9738404295931,None,222.9738404295931,None,222.9738404295931,None,222.9738404295931,None,222.9738404295931,None,222.9738404295931,None,222.9738404295931,None,223.95757633354515,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24295,2020_Mar_10_1543,Mmi_3levels,3.1.5,59.97328692137069,
,,,1,1,3.1,,,,,,,,,0,0,0,0,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.63,-0.37,-3.2900000000000005,-1.5691666666666666,3.1,1.5308333333333335,0.7654166666666667,gamble,lose,1.5308333333333335,35.70916666666667,225.97498020905186,None,225.97498020905186,None,225.97498020905186,None,225.97498020905186,None,225.97498020905186,None,225.97498020905186,None,225.97498020905186,None,1,1.0007238015532494,225.97498020905186,None,227.0087403357029,None,227.0087403357029,None,227.0087403357029,None,227.0087403357029,None,227.0087403357029,None,227.0087403357029,None,227.0087403357029,None,230.99353474342206,None,230.99353474342206,None,230.99353474342206,None,230.99353474342206,None,230.99353474342206,None,230.99353474342206,None,230.99353474342206,None,240.49722382746404,None,231.9939788798365,None,232.99427006437327,None,0.71,7.502828649739968,235.9954616810719,None,None,235.9954616810719,None,,,,,,,,,,,,,,,,,,,24295,2020_Mar_10_1543,Mmi_3levels,3.1.5,59.97328692137069,
,,,1,1,1.5,,,,,,,,,0,0,0,0,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.71,-0.29000000000000004,-3.5800000000000005,7.640000000000001,1.5,-6.140000000000001,-2.3200000000000003,certain,certain,-2.3200000000000003,33.38916666666667,242.5145969846053,None,242.5145969846053,None,242.5145969846053,None,242.5145969846053,None,242.5145969846053,None,242.5145969846053,None,242.5145969846053,None,3,1.317380900727585,242.5145969846053,None,243.86514284361328,None,243.86514284361328,None,243.86514284361328,None,243.86514284361328,None,243.86514284361328,None,243.86514284361328,None,243.86514284361328,None,247.86671875989123,None,247.86671875989123,None,247.86671875989123,None,247.86671875989123,None,247.86671875989123,None,247.86671875989123,None,247.86671875989123,None,248.85038554751372,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24295,2020_Mar_10_1543,Mmi_3levels,3.1.5,59.97328692137069,
,,,1,1,8.3,,,,,,,,,0,0,0,0,0,9,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.71,-0.29000000000000004,-3.8700000000000006,7.9300000000000015,8.3,0.3699999999999992,0.1849999999999996,gamble,win,8.3,41.689166666666665,250.86780062242178,None,250.86780062242178,None,250.86780062242178,None,250.86780062242178,None,250.86780062242178,None,250.86780062242178,None,250.86780062242178,None,1,1.0673769009445095,250.86780062242178,None,251.96825928606268,None,251.96825928606268,None,251.96825928606268,None,251.96825928606268,None,251.96825928606268,None,251.96825928606268,None,251.96825928606268,None,255.9531154504948,None,255.9531154504948,None,255.9531154504948,None,255.9531154504948,None,255.9531154504948,None,255.9531154504948,None,255.9531154504948,None,265.4567270986445,None,256.9534715915797,None,257.9538568511198,None,0.69,7.502665138425073,260.9549643122882,None,None,260.9549643122882,None,,,,,,,,,,,,,,,,,,,24295,2020_Mar_10_1543,Mmi_3levels,3.1.5,59.97328692137069,
,,,1,1,10.5,,,,,,,,,0,0,0,0,0,10,10,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.69,-0.31000000000000005,-4.180000000000001,8.520000000000001,10.5,1.9799999999999986,0.9899999999999993,gamble,win,10.5,52.189166666666665,267.4741812114953,None,267.4741812114953,None,267.4741812114953,None,267.4741812114953,None,267.4741812114953,None,267.4741812114953,None,267.4741812114953,None,1,1.20072245762276,267.4741812114953,None,268.70798127203307,None,268.70798127203307,None,268.70798127203307,None,268.70798127203307,None,268.70798127203307,None,268.70798127203307,None,268.70798127203307,None,272.7094851921429,None,272.7094851921429,None,272.7094851921429,None,272.7094851921429,None,272.7094851921429,None,272.7094851921429,None,272.7094851921429,None,273.6931363006006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24295,2020_Mar_10_1543,Mmi_3levels,3.1.5,59.97328692137069,
,,,1,1,13.1,,,,,,,,,0,0,0,0,0,11,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.69,-0.31000000000000005,-4.49,8.830000000000002,13.1,4.269999999999998,2.134999999999999,gamble,win,13.1,65.28916666666666,275.71062593154784,None,275.71062593154784,None,275.71062593154784,None,275.71062593154784,None,275.71062593154784,None,275.71062593154784,None,275.71062593154784,None,1,0.9006414379255148,275.71062593154784,None,276.6443494521518,None,276.6443494521518,None,276.6443494521518,None,276.6443494521518,None,276.6443494521518,None,276.6443494521518,None,276.6443494521518,None,280.64587353118986,None,280.64587353118986,None,280.64587353118986,None,280.64587353118986,None,280.64587353118986,None,280.64587353118986,None,280.64587353118986,None,290.13279710580537,None,281.6295262395579,None,282.62996525624476,None,0.73,7.502813610539306,285.63103623935604,None,None,285.63103623935604,None,,,,,,,,,,,,,,,,,,,24295,2020_Mar_10_1543,Mmi_3levels,3.1.5,59.97328692137069,
,,,1,1,9.3,,,,,,,,,0,0,0,0,0,12,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.73,-0.27,-4.76,-1.3416666666666668,9.3,7.958333333333334,3.979166666666667,gamble,lose,7.958333333333334,73.24749999999999,292.1502617780934,None,292.1502617780934,None,292.1502617780934,None,292.1502617780934,None,292.1502617780934,None,292.1502617780934,None,292.1502617780934,None,1,1.0004412565613165,292.1502617780934,None,293.18390543093847,None,293.18390543093847,None,293.18390543093847,None,293.18390543093847,None,293.18390543093847,None,293.18390543093847,None,293.18390543093847,None,297.18552006516256,None,297.18552006516256,None,297.18552006516256,None,297.18552006516256,None,297.18552006516256,None,297.18552006516256,None,297.18552006516256,None,298.16919773220434,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24295,2020_Mar_10_1543,Mmi_3levels,3.1.5,59.97328692137069,
