currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.rt,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
10,black.png,"Please make your choices as fast as possible.
You will be given a break at the end of each block.
Let's play!",,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.7787231115217,None,912.7787231115217,None,912.7787231115217,None,4,10.43743630356039,912.7787231115217,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22293,2019_Nov_27_1438,Mmi_3levels,3.1.5,59.98900103417146,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.2326308126794,None,space,26.510268384969095,923.2326308126794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22293,2019_Nov_27_1438,Mmi_3levels,3.1.5,59.98900103417146,
,,,1,1,8.1,,,,,,,,,0,0,0,0,0,0,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.7593171582557,None,0.5,7.493130784685491,952.7771158415126,None,None,952.7771158415126,None,957.2621581191488,None,True,True,True,0.5,-0.5,-0.5,7.5,8.1,0.5999999999999996,0.2999999999999998,gamble,win,8.1,8.1,960.2966611469747,None,960.2966611469747,None,960.2966611469747,None,960.2966611469747,None,960.2966611469747,None,960.2966611469747,None,960.2966611469747,None,1,2.201062660489697,960.2966611469747,None,962.5308281936159,None,962.5308281936159,None,962.5308281936159,None,962.5308281936159,None,962.5308281936159,None,962.5308281936159,None,962.5308281936159,None,966.5156780020334,None,966.5156780020334,None,966.5156780020334,None,966.5156780020334,None,966.5156780020334,None,966.5156780020334,None,966.5156780020334,None,967.5160581407545,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22293,2019_Nov_27_1438,Mmi_3levels,3.1.5,59.98900103417146,
,,,1,1,9.9,,,,,,,,,0,0,0,0,0,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.5,-0.5,-1.0,8.0,9.9,1.9000000000000004,0.9500000000000002,certain,certain,0.9500000000000002,9.05,969.533485004853,None,969.533485004853,None,969.533485004853,None,969.533485004853,None,969.533485004853,None,969.533485004853,None,969.533485004853,None,3,1.8343363171443343,969.533485004853,None,971.4008642715926,None,971.4008642715926,None,971.4008642715926,None,971.4008642715926,None,971.4008642715926,None,971.4008642715926,None,971.4008642715926,None,975.3857163198991,None,975.3857163198991,None,975.3857163198991,None,975.3857163198991,None,975.3857163198991,None,975.3857163198991,None,975.3857163198991,None,976.3860846192692,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22293,2019_Nov_27_1438,Mmi_3levels,3.1.5,59.98900103417146,
,,,1,1,4.1,,,,,,,,,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.5,-0.5,-1.5,8.5,4.1,-4.4,-0.15000000000000036,certain,certain,-0.15000000000000036,8.9,978.4035230027221,None,978.4035230027221,None,978.4035230027221,None,978.4035230027221,None,978.4035230027221,None,978.4035230027221,None,978.4035230027221,None,3,2.3845205468533095,978.4035230027221,None,980.8210957786359,None,980.8210957786359,None,980.8210957786359,None,980.8210957786359,None,980.8210957786359,None,980.8210957786359,None,980.8210957786359,None,984.8226112137781,None,984.8226112137781,None,984.8226112137781,None,984.8226112137781,None,984.8226112137781,None,984.8226112137781,None,984.8226112137781,None,994.3095340261061,None,985.8063161263126,None,986.8066930651839,None,0.5,7.502768004982499,989.8078133224626,None,None,989.8078133224626,None,,,,,,,,,,,,,,,,,,,22293,2019_Nov_27_1438,Mmi_3levels,3.1.5,59.98900103417146,
,,,1,1,12.9,,,,,,,,,0,0,0,0,0,3,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.5,-0.5,-2.0,-1.9166666666666667,12.9,10.983333333333334,5.491666666666667,gamble,lose,10.983333333333334,19.883333333333333,996.3269653699535,None,996.3269653699535,None,996.3269653699535,None,996.3269653699535,None,996.3269653699535,None,996.3269653699535,None,996.3269653699535,None,1,1.5341710464272182,996.3269653699535,None,997.8942209636152,None,997.8942209636152,None,997.8942209636152,None,997.8942209636152,None,997.8942209636152,None,997.8942209636152,None,997.8942209636152,None,1001.8957402385422,None,1001.8957402385422,None,1001.8957402385422,None,1001.8957402385422,None,1001.8957402385422,None,1001.8957402385422,None,1001.8957402385422,None,1002.8794726695342,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22293,2019_Nov_27_1438,Mmi_3levels,3.1.5,59.98900103417146,
,,,1,1,11.9,,,,,,,,,0,0,0,0,0,4,4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.5,-0.5,-2.5,-1.9583333333333333,11.9,9.941666666666666,4.970833333333333,gamble,lose,9.941666666666666,29.825,1004.8968694553187,None,1004.8968694553187,None,1004.8968694553187,None,1004.8968694553187,None,1004.8968694553187,None,1004.8968694553187,None,1004.8968694553187,None,1,1.984390314144548,1004.8968694553187,None,1006.9143055988825,None,1006.9143055988825,None,1006.9143055988825,None,1006.9143055988825,None,1006.9143055988825,None,1006.9143055988825,None,1006.9143055988825,None,1010.899108369922,None,1010.899108369922,None,1010.899108369922,None,1010.899108369922,None,1010.899108369922,None,1010.899108369922,None,1010.899108369922,None,1020.4027419264603,None,1011.8995259465592,None,1012.8998766469012,None,0.5,7.502787203906337,1015.9010244226374,None,None,1015.9010244226374,None,,,,,,,,,,,,,,,,,,,22293,2019_Nov_27_1438,Mmi_3levels,3.1.5,59.98900103417146,
,,,1,1,-0.5,,,,,,,,,0,0,0,0,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.5,-0.5,-3.0,10.0,-0.5,-10.5,-5.5,certain,certain,-5.5,24.325,1022.420174550236,None,1022.420174550236,None,1022.420174550236,None,1022.420174550236,None,1022.420174550236,None,1022.420174550236,None,1022.420174550236,None,3,1.984324077842757,1022.420174550236,None,1024.437603974191,None,1024.437603974191,None,1024.437603974191,None,1024.437603974191,None,1024.437603974191,None,1024.437603974191,None,1024.437603974191,None,1028.4391174894117,None,1028.4391174894117,None,1028.4391174894117,None,1028.4391174894117,None,1028.4391174894117,None,1028.4391174894117,None,1028.4391174894117,None,1029.4228275216592,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22293,2019_Nov_27_1438,Mmi_3levels,3.1.5,59.98900103417146,
,,,1,1,8.3,,,,,,,,,0,0,0,0,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.5,-0.5,-3.5,10.5,8.3,-2.1999999999999993,-1.0999999999999996,gamble,win,8.3,32.625,1031.44017567017,None,1031.44017567017,None,1031.44017567017,None,1031.44017567017,None,1031.44017567017,None,1031.44017567017,None,1031.44017567017,None,1,1.9677342868817504,1031.44017567017,None,1033.4410149831674,None,1033.4410149831674,None,1033.4410149831674,None,1033.4410149831674,None,1033.4410149831674,None,1033.4410149831674,None,1033.4410149831674,None,1037.4259041493642,None,1037.4259041493642,None,1037.4259041493642,None,1037.4259041493642,None,1037.4259041493642,None,1037.4259041493642,None,1037.4259041493642,None,1038.4262270112813,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22293,2019_Nov_27_1438,Mmi_3levels,3.1.5,59.98900103417146,
,,,1,1,7.5,,,,,,,,,0,0,0,0,0,7,7,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.5,-0.5,-4.0,11.0,7.5,-3.5,2.0,gamble,win,7.5,40.125,1040.4436570752005,None,1040.4436570752005,None,1040.4436570752005,None,1040.4436570752005,None,1040.4436570752005,None,1040.4436570752005,None,1040.4436570752005,None,1,1.9176420520234387,1040.4436570752005,None,1042.3943814346567,None,1042.3943814346567,None,1042.3943814346567,None,1042.3943814346567,None,1042.3943814346567,None,1042.3943814346567,None,1042.3943814346567,None,1046.3958571919939,None,1046.3958571919939,None,1046.3958571919939,None,1046.3958571919939,None,1046.3958571919939,None,1046.3958571919939,None,1046.3958571919939,None,1055.8828001632064,None,1047.379548345285,None,1048.3799988800602,None,0.54,7.502762245305348,1051.3811456958356,None,None,1051.3811456958356,None,,,,,,,,,,,,,,,,,,,22293,2019_Nov_27_1438,Mmi_3levels,3.1.5,59.98900103417146,
,,,1,1,3.5,,,,,,,,,0,0,0,0,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.54,-0.45999999999999996,-4.46,-1.9816666666666665,3.5,1.5183333333333335,0.7591666666666668,gamble,lose,1.5183333333333335,41.64333333333333,1057.9002641452244,None,1057.9002641452244,None,1057.9002641452244,None,1057.9002641452244,None,1057.9002641452244,None,1057.9002641452244,None,1057.9002641452244,None,1,1.6008674714248627,1057.9002641452244,None,1059.534219683701,None,1059.534219683701,None,1059.534219683701,None,1059.534219683701,None,1059.534219683701,None,1059.534219683701,None,1059.534219683701,None,1063.51907045205,None,1063.51907045205,None,1063.51907045205,None,1063.51907045205,None,1063.51907045205,None,1063.51907045205,None,1063.51907045205,None,1064.5194400313485,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22293,2019_Nov_27_1438,Mmi_3levels,3.1.5,59.98900103417146,
,,,1,1,5.3,,,,,,,,,0,0,0,0,0,9,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.54,-0.45999999999999996,-4.92,11.36,5.3,-6.06,-0.3799999999999999,certain,certain,-0.3799999999999999,41.26333333333333,1066.536869135336,None,1066.536869135336,None,1066.536869135336,None,1066.536869135336,None,1066.536869135336,None,1066.536869135336,None,1066.536869135336,None,3,1.8509408273384906,1066.536869135336,None,1068.4208823505905,None,1068.4208823505905,None,1068.4208823505905,None,1068.4208823505905,None,1068.4208823505905,None,1068.4208823505905,None,1068.4208823505905,None,1072.4057532778243,None,1072.4057532778243,None,1072.4057532778243,None,1072.4057532778243,None,1072.4057532778243,None,1072.4057532778243,None,1072.4057532778243,None,1081.909356436052,None,1073.40613949619,None,1074.4065151551622,None,0.5,7.502731527027208,1077.4076408521214,None,None,1077.4076408521214,None,,,,,,,,,,,,,,,,,,,22293,2019_Nov_27_1438,Mmi_3levels,3.1.5,59.98900103417146,
,,,1,1,-0.1,,,,,,,,,0,0,0,0,0,10,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.5,-0.5,-5.42,12.42,-0.1,-12.52,-6.31,certain,certain,-6.31,34.953333333333326,1083.9267487420875,None,1083.9267487420875,None,1083.9267487420875,None,1083.9267487420875,None,1083.9267487420875,None,1083.9267487420875,None,1083.9267487420875,None,3,2.2009349876316264,1083.9267487420875,None,1086.1609641060058,None,1086.1609641060058,None,1086.1609641060058,None,1086.1609641060058,None,1086.1609641060058,None,1086.1609641060058,None,1086.1609641060058,None,1090.1624721815751,None,1090.1624721815751,None,1090.1624721815751,None,1090.1624721815751,None,1090.1624721815751,None,1090.1624721815751,None,1090.1624721815751,None,1091.146184133686,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22293,2019_Nov_27_1438,Mmi_3levels,3.1.5,59.98900103417146,
,,,1,1,10.3,,,,,,,,,0,0,0,0,0,11,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.5,-0.5,-5.92,12.92,10.3,-2.619999999999999,-1.3099999999999996,gamble,win,10.3,45.25333333333333,1093.163611317781,None,1093.163611317781,None,1093.163611317781,None,1093.163611317781,None,1093.163611317781,None,1093.163611317781,None,1093.163611317781,None,1,1.5175290983752348,1093.163611317781,None,1094.7142000047897,None,1094.7142000047897,None,1094.7142000047897,None,1094.7142000047897,None,1094.7142000047897,None,1094.7142000047897,None,1094.7142000047897,None,1098.6990450134908,None,1098.6990450134908,None,1098.6990450134908,None,1098.6990450134908,None,1098.6990450134908,None,1098.6990450134908,None,1098.6990450134908,None,1108.2026363323675,None,1099.6994241922512,None,1100.6998011311516,None,0.53,7.502718087809626,1103.7009140288283,None,None,1103.7009140288283,None,,,,,,,,,,,,,,,,,,,22293,2019_Nov_27_1438,Mmi_3levels,3.1.5,59.98900103417146,
,,,1,1,11.1,,,,,,,,,0,0,0,0,0,12,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.53,-0.47,-6.39,12.969999999999999,11.1,-1.8699999999999992,-0.9349999999999996,gamble,win,11.1,56.35333333333333,1110.220063196466,None,1110.220063196466,None,1110.220063196466,None,1110.220063196466,None,1110.220063196466,None,1110.220063196466,None,1110.220063196466,None,1,1.7009514667151961,1110.220063196466,None,1111.9540630524862,None,1111.9540630524862,None,1111.9540630524862,None,1111.9540630524862,None,1111.9540630524862,None,1111.9540630524862,None,1111.9540630524862,None,1115.9555762477394,None,1115.9555762477394,None,1115.9555762477394,None,1115.9555762477394,None,1115.9555762477394,None,1115.9555762477394,None,1115.9555762477394,None,1116.9392754005676,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22293,2019_Nov_27_1438,Mmi_3levels,3.1.5,59.98900103417146,
