currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.rt,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.rt,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.rt,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
10,black.png,"Please make your choices as fast as possible.
You will be given a break at the end of each block.
Let's play!",,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.268157711660024,None,54.268157711660024,None,54.268157711660024,None,4,0.5171620781766251,54.268157711660024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22695,2019_Oct_07_0952,Mmi_3levels,3.1.5,59.960015735980285,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.80170494434424,None,space,20.891726978501538,54.80170494434424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22695,2019_Oct_07_0952,Mmi_3levels,3.1.5,59.960015735980285,
,,,1,1,6.7,,,,,,,,,0,0,0,0,0,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.70980971769313,None,0.61,5.1608628844842315,78.72766424351721,None,4,2.1345169153646566,78.72766424351721,None,80.87851959557156,None,True,False,False,0.61,-0.39,-0.39,-1.3975,6.7,5.3025,2.65125,certain,certain,2.65125,2.65125,83.91297750567901,None,83.91297750567901,None,83.91297750567901,None,83.91297750567901,None,83.91297750567901,None,83.91297750567901,None,83.91297750567901,None,3,2.4847123942454346,83.91297750567901,None,86.43062212131917,None,86.43062212131917,None,86.43062212131917,None,86.43062212131917,None,86.43062212131917,None,86.43062212131917,None,86.43062212131917,None,90.41548330860678,None,90.41548330860678,None,90.41548330860678,None,90.41548330860678,None,90.41548330860678,None,90.41548330860678,None,90.41548330860678,None,91.4159028090071,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22695,2019_Oct_07_0952,Mmi_3levels,3.1.5,59.960015735980285,
,,,1,1,7.5,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.61,-0.39,-0.78,6.24,7.5,1.2599999999999998,0.6299999999999999,gamble,win,7.5,10.151250000000001,93.4334344699455,None,93.4334344699455,None,93.4334344699455,None,93.4334344699455,None,93.4334344699455,None,93.4334344699455,None,93.4334344699455,None,None,,93.4334344699455,None,96.4345249790058,None,96.4345249790058,None,96.4345249790058,None,96.4345249790058,None,96.4345249790058,None,96.4345249790058,None,96.4345249790058,None,100.43605226764339,None,100.43605226764339,None,100.43605226764339,None,100.43605226764339,None,100.43605226764339,None,100.43605226764339,None,100.43605226764339,None,101.41982390583144,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22695,2019_Oct_07_0952,Mmi_3levels,3.1.5,59.960015735980285,
,,,1,1,13.7,,,,,,,,,0,0,0,0,0,2,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.61,-0.39,-1.17,6.63,13.7,7.069999999999999,3.5349999999999997,certain,certain,3.5349999999999997,13.686250000000001,103.43723589234287,None,103.43723589234287,None,103.43723589234287,None,103.43723589234287,None,103.43723589234287,None,103.43723589234287,None,103.43723589234287,None,3,0.6504800095572136,103.43723589234287,None,104.12083467459888,None,104.12083467459888,None,104.12083467459888,None,104.12083467459888,None,104.12083467459888,None,104.12083467459888,None,104.12083467459888,None,108.12238852199516,None,108.12238852199516,None,108.12238852199516,None,108.12238852199516,None,108.12238852199516,None,108.12238852199516,None,108.12238852199516,None,117.60941376819392,None,109.10610000300221,None,110.10646958573489,None,0.43,7.503066416742513,113.10763977107126,None,None,113.10763977107126,None,,,,,,,,,,,,,,,,,,,22695,2019_Oct_07_0952,Mmi_3levels,3.1.5,59.960015735980285,
,,,1,1,10.1,,,,,,,,,0,0,0,0,0,3,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.43,-0.5700000000000001,-1.74,9.72,10.1,0.379999999999999,0.1899999999999995,gamble,win,10.1,23.786250000000003,119.6268513535033,None,119.6268513535033,None,119.6268513535033,None,119.6268513535033,None,119.6268513535033,None,119.6268513535033,None,119.6268513535033,None,1,2.23475671216147,119.6268513535033,None,121.89441613288363,None,121.89441613288363,None,121.89441613288363,None,121.89441613288363,None,121.89441613288363,None,121.89441613288363,None,121.89441613288363,None,125.89593286201125,None,125.89593286201125,None,125.89593286201125,None,125.89593286201125,None,125.89593286201125,None,125.89593286201125,None,125.89593286201125,None,126.8796645020775,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22695,2019_Oct_07_0952,Mmi_3levels,3.1.5,59.960015735980285,
,,,1,1,11.9,,,,,,,,,0,0,0,0,0,4,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.43,-0.5700000000000001,-2.31,10.290000000000001,11.9,1.6099999999999994,0.8049999999999997,gamble,win,11.9,35.68625,128.89715008513303,None,128.89715008513303,None,128.89715008513303,None,128.89715008513303,None,128.89715008513303,None,128.89715008513303,None,128.89715008513303,None,1,1.7510657102102414,128.89715008513303,None,130.68119377462426,None,130.68119377462426,None,130.68119377462426,None,130.68119377462426,None,130.68119377462426,None,130.68119377462426,None,130.68119377462426,None,134.68269034469267,None,134.68269034469267,None,134.68269034469267,None,134.68269034469267,None,134.68269034469267,None,134.68269034469267,None,134.68269034469267,None,144.16975110923522,None,135.6664082253992,None,136.6668139664398,None,0.65,7.502786109835142,139.66795919294236,None,None,139.66795919294236,None,,,,,,,,,,,,,,,,,,,22695,2019_Oct_07_0952,Mmi_3levels,3.1.5,59.960015735980285,
,,,1,1,7.7,,,,,,,,,0,0,0,0,0,5,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.65,-0.35,-2.66,-1.4466666666666665,7.7,6.253333333333334,3.126666666666667,certain,certain,3.126666666666667,38.812916666666666,146.1871909344336,None,146.1871909344336,None,146.1871909344336,None,146.1871909344336,None,146.1871909344336,None,146.1871909344336,None,146.1871909344336,None,3,1.4176537672174163,146.1871909344336,None,147.63771708586137,None,147.63771708586137,None,147.63771708586137,None,147.63771708586137,None,147.63771708586137,None,147.63771708586137,None,147.63771708586137,None,151.6225718734495,None,151.6225718734495,None,151.6225718734495,None,151.6225718734495,None,151.6225718734495,None,151.6225718734495,None,151.6225718734495,None,152.62303009204334,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22695,2019_Oct_07_0952,Mmi_3levels,3.1.5,59.960015735980285,
,,,1,1,0.7,,,,,,,,,0,0,0,0,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.65,-0.35,-3.0100000000000002,7.91,0.7,-7.21,-3.255,gamble,win,0.7,39.51291666666667,154.64042319942382,None,154.64042319942382,None,154.64042319942382,None,154.64042319942382,None,154.64042319942382,None,154.64042319942382,None,154.64042319942382,None,None,,154.64042319942382,None,157.64165034209145,None,157.64165034209145,None,157.64165034209145,None,157.64165034209145,None,157.64165034209145,None,157.64165034209145,None,157.64165034209145,None,161.6431721909903,None,161.6431721909903,None,161.6431721909903,None,161.6431721909903,None,161.6431721909903,None,161.6431721909903,None,161.6431721909903,None,162.6269406293286,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22695,2019_Oct_07_0952,Mmi_3levels,3.1.5,59.960015735980285,
,,,1,1,4.9,,,,,,,,,0,0,0,0,0,7,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.65,-0.35,-3.3600000000000003,-1.505,4.9,3.3950000000000005,1.6975000000000002,gamble,lose,3.3950000000000005,42.90791666666667,164.64431581756799,None,164.64431581756799,None,164.64431581756799,None,164.64431581756799,None,164.64431581756799,None,164.64431581756799,None,164.64431581756799,None,1,2.001162505679531,164.64431581756799,None,166.6784854211728,None,166.6784854211728,None,166.6784854211728,None,166.6784854211728,None,166.6784854211728,None,166.6784854211728,None,166.6784854211728,None,170.67999319071532,None,170.67999319071532,None,170.67999319071532,None,170.67999319071532,None,170.67999319071532,None,170.67999319071532,None,170.67999319071532,None,180.16703187627718,None,171.66374051003368,None,172.66414369121776,None,0.77,7.5027646708185785,175.66525115945842,None,None,175.66525115945842,None,,,,,,,,,,,,,,,,,,,22695,2019_Oct_07_0952,Mmi_3levels,3.1.5,59.960015735980285,
,,,1,1,1.3,,,,,,,,,0,0,0,0,0,8,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.77,-0.22999999999999998,-3.5900000000000003,6.8100000000000005,1.3,-5.510000000000001,-2.1050000000000004,gamble,win,1.3,44.20791666666667,182.1845152194437,None,182.1845152194437,None,182.1845152194437,None,182.1845152194437,None,182.1845152194437,None,182.1845152194437,None,182.1845152194437,None,1,1.9175792106834706,182.1845152194437,None,184.13526376048685,None,184.13526376048685,None,184.13526376048685,None,184.13526376048685,None,184.13526376048685,None,184.13526376048685,None,184.13526376048685,None,188.13680704837316,None,188.13680704837316,None,188.13680704837316,None,188.13680704837316,None,188.13680704837316,None,188.13680704837316,None,188.13680704837316,None,189.12048909073928,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22695,2019_Oct_07_0952,Mmi_3levels,3.1.5,59.960015735980285,
,,,1,1,12.5,,,,,,,,,0,0,0,0,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.77,-0.22999999999999998,-3.8200000000000003,-1.1233333333333333,12.5,11.376666666666667,5.6883333333333335,certain,certain,5.6883333333333335,49.89625,191.13788315810962,None,191.13788315810962,None,191.13788315810962,None,191.13788315810962,None,191.13788315810962,None,191.13788315810962,None,191.13788315810962,None,3,1.8512178310775198,191.13788315810962,None,193.0220629692194,None,193.0220629692194,None,193.0220629692194,None,193.0220629692194,None,193.0220629692194,None,193.0220629692194,None,193.0220629692194,None,197.0236017773277,None,197.0236017773277,None,197.0236017773277,None,197.0236017773277,None,197.0236017773277,None,197.0236017773277,None,197.0236017773277,None,206.51057518593734,None,198.0072786999517,None,199.0077308388136,None,0.8,7.502901304455008,202.0088687056559,None,None,202.0088687056559,None,,,,,,,,,,,,,,,,,,,22695,2019_Oct_07_0952,Mmi_3levels,3.1.5,59.960015735980285,
,,,1,1,6.3,,,,,,,,,0,0,0,0,0,10,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.8,-0.19999999999999996,-4.0200000000000005,6.82,6.3,-0.5200000000000005,-0.26000000000000023,gamble,win,6.3,56.19625,208.528059169068,None,208.528059169068,None,208.528059169068,None,208.528059169068,None,208.528059169068,None,208.528059169068,None,208.528059169068,None,1,1.5676557191181928,208.528059169068,None,210.12868934762082,None,210.12868934762082,None,210.12868934762082,None,210.12868934762082,None,210.12868934762082,None,210.12868934762082,None,210.12868934762082,None,214.130220796098,None,214.130220796098,None,214.130220796098,None,214.130220796098,None,214.130220796098,None,214.130220796098,None,214.130220796098,None,215.11392843726208,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22695,2019_Oct_07_0952,Mmi_3levels,3.1.5,59.960015735980285,
,,,1,1,1.5,,,,,,,,,0,0,0,0,0,11,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.8,-0.19999999999999996,-4.220000000000001,7.02,1.5,-5.52,-2.01,gamble,win,1.5,57.69625,217.1313538631366,None,217.1313538631366,None,217.1313538631366,None,217.1313538631366,None,217.1313538631366,None,217.1313538631366,None,217.1313538631366,None,None,,217.1313538631366,None,220.13251444892376,None,220.13251444892376,None,220.13251444892376,None,220.13251444892376,None,220.13251444892376,None,220.13251444892376,None,220.13251444892376,None,224.1341028547031,None,224.1341028547031,None,224.1341028547031,None,224.1341028547031,None,224.1341028547031,None,224.1341028547031,None,224.1341028547031,None,233.62116233928828,None,225.11780825600727,None,226.1182171968976,None,0.71,7.502824188064551,229.11934514419409,None,None,229.11934514419409,None,,,,,,,,,,,,,,,,,,,22695,2019_Oct_07_0952,Mmi_3levels,3.1.5,59.960015735980285,
,,,1,1,1.7,,,,,,,,,0,0,0,0,0,12,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.71,-0.29000000000000004,-4.510000000000001,8.57,1.7,-6.87,-2.585,gamble,win,1.7,59.39625,235.63854872700176,None,235.63854872700176,None,235.63854872700176,None,235.63854872700176,None,235.63854872700176,None,235.63854872700176,None,235.63854872700176,None,1,2.584822597069433,235.63854872700176,None,238.2562693071086,None,238.2562693071086,None,238.2562693071086,None,238.2562693071086,None,238.2562693071086,None,238.2562693071086,None,238.2562693071086,None,242.25782507439726,None,242.25782507439726,None,242.25782507439726,None,242.25782507439726,None,242.25782507439726,None,242.25782507439726,None,242.25782507439726,None,243.24156375412713,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22695,2019_Oct_07_0952,Mmi_3levels,3.1.5,59.960015735980285,
