currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.rt,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,choiceKey.rt,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
10,black.png,"Please make your choices as fast as possible.
You will be given a break at the end of each block.
Let's play!",,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.66329584827326,None,157.66329584827326,None,157.66329584827326,None,4,1.3508394460950512,157.66329584827326,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24172,2019_Aug_19_1725,Mmi_3levels,3.1.5,59.9748214278281,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.03049127787745,None,space,21.341873173689237,159.03049127787745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24172,2019_Aug_19_1725,Mmi_3levels,3.1.5,59.9748214278281,
,,,1,1,-0.5,,,,,,,,,0,0,0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.38874635378306,None,0.59,6.262142113868322,183.40657906357228,None,4,3.234851316225104,183.40657906357228,None,186.65786987913452,None,True,True,False,0.59,-0.41000000000000003,-0.41000000000000003,6.15,-0.5,-6.65,-3.575,gamble,win,-0.5,-0.5,189.6923382384739,None,189.6923382384739,None,189.6923382384739,None,189.6923382384739,None,189.6923382384739,None,189.6923382384739,None,189.6923382384739,None,None,189.6923382384739,None,192.69347834155997,None,192.69347834155997,None,192.69347834155997,None,192.69347834155997,None,192.69347834155997,None,192.69347834155997,None,192.69347834155997,None,196.69505106305223,None,196.69505106305223,None,196.69505106305223,None,196.69505106305223,None,196.69505106305223,None,196.69505106305223,None,196.69505106305223,None,197.6787504367785,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24172,2019_Aug_19_1725,Mmi_3levels,3.1.5,59.9748214278281,
,,,1,1,13.1,,,,,,,,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.59,-0.41000000000000003,-0.8200000000000001,6.5600000000000005,13.1,6.539999999999999,3.2699999999999996,gamble,win,13.1,12.6,199.6962343639825,None,199.6962343639825,None,199.6962343639825,None,199.6962343639825,None,199.6962343639825,None,199.6962343639825,None,199.6962343639825,None,1,199.6962343639825,None,201.5302756086421,None,201.5302756086421,None,201.5302756086421,None,201.5302756086421,None,201.5302756086421,None,201.5302756086421,None,201.5302756086421,None,205.515142924065,None,205.515142924065,None,205.515142924065,None,205.515142924065,None,205.515142924065,None,205.515142924065,None,205.515142924065,None,206.51549170665385,None,1.8009030589164468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24172,2019_Aug_19_1725,Mmi_3levels,3.1.5,59.9748214278281,
,,,1,1,4.1,,,,,,,,,0,0,0,0,0,2,2,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.59,-0.41000000000000003,-1.23,-1.5375,4.1,2.5624999999999996,1.2812499999999998,gamble,lose,2.5624999999999996,15.1625,208.5329340359349,None,208.5329340359349,None,208.5329340359349,None,208.5329340359349,None,208.5329340359349,None,208.5329340359349,None,208.5329340359349,None,1,208.5329340359349,None,209.98354578139333,None,209.98354578139333,None,209.98354578139333,None,209.98354578139333,None,209.98354578139333,None,209.98354578139333,None,209.98354578139333,None,213.96836349929436,None,213.96836349929436,None,213.96836349929436,None,213.96836349929436,None,213.96836349929436,None,213.96836349929436,None,213.96836349929436,None,223.47203563598305,None,1.4175193174378364,214.96875195990287,None,215.96912314137444,None,0.59,7.502865136972105,218.97033844070393,None,None,218.97033844070393,None,,,,,,,,,,,,,,,,,,,24172,2019_Aug_19_1725,Mmi_3levels,3.1.5,59.9748214278281,
,,,1,1,3.1,,,,,,,,,0,0,0,0,0,3,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.59,-0.41000000000000003,-1.6400000000000001,7.380000000000001,3.1,-4.280000000000001,-0.5900000000000005,certain,certain,-0.5900000000000005,14.5725,225.51076138279313,None,225.51076138279313,None,225.51076138279313,None,225.51076138279313,None,225.51076138279313,None,225.51076138279313,None,225.51076138279313,None,3,225.51076138279313,None,228.4406087248135,None,228.4406087248135,None,228.4406087248135,None,228.4406087248135,None,228.4406087248135,None,228.4406087248135,None,228.4406087248135,None,232.44219520561455,None,232.44219520561455,None,232.44219520561455,None,232.44219520561455,None,232.44219520561455,None,232.44219520561455,None,232.44219520561455,None,233.425913458399,None,2.8967465944078867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24172,2019_Aug_19_1725,Mmi_3levels,3.1.5,59.9748214278281,
,,,1,1,0.5,,,,,,,,,0,0,0,0,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.59,-0.41000000000000003,-2.0500000000000003,7.790000000000001,0.5,-7.290000000000001,-3.3950000000000005,gamble,win,0.5,15.0725,235.44331290982154,None,235.44331290982154,None,235.44331290982154,None,235.44331290982154,None,235.44331290982154,None,235.44331290982154,None,235.44331290982154,None,None,235.44331290982154,None,238.44446901210904,None,238.44446901210904,None,238.44446901210904,None,238.44446901210904,None,238.44446901210904,None,238.44446901210904,None,238.44446901210904,None,242.42933408764293,None,242.42933408764293,None,242.42933408764293,None,242.42933408764293,None,242.42933408764293,None,242.42933408764293,None,242.42933408764293,None,251.9330068642994,None,,243.4297254281082,None,244.43011292876326,None,0.64,7.502811379657942,247.431266151194,None,None,247.431266151194,None,,,,,,,,,,,,,,,,,,,24172,2019_Aug_19_1725,Mmi_3levels,3.1.5,59.9748214278281,
,,,1,1,7.1,,,,,,,,,0,0,0,0,0,5,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.64,-0.36,-2.41,-1.4608333333333334,7.1,5.639166666666666,2.819583333333333,gamble,lose,5.639166666666666,20.711666666666666,253.95043383434313,None,253.95043383434313,None,253.95043383434313,None,253.95043383434313,None,253.95043383434313,None,253.95043383434313,None,253.95043383434313,None,1,253.95043383434313,None,255.71785440470921,None,255.71785440470921,None,255.71785440470921,None,255.71785440470921,None,255.71785440470921,None,255.71785440470921,None,255.71785440470921,None,259.70266444298977,None,259.70266444298977,None,259.70266444298977,None,259.70266444298977,None,259.70266444298977,None,259.70266444298977,None,259.70266444298977,None,260.7030669828964,None,1.7343028636023519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24172,2019_Aug_19_1725,Mmi_3levels,3.1.5,59.9748214278281,
,,,1,1,7.5,,,,,,,,,0,0,0,0,0,6,6,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.64,-0.36,-2.77,-1.4908333333333332,7.5,6.009166666666667,3.0045833333333336,gamble,lose,6.009166666666667,26.72083333333333,262.7204821135347,None,262.7204821135347,None,262.7204821135347,None,262.7204821135347,None,262.7204821135347,None,262.7204821135347,None,262.7204821135347,None,1,262.7204821135347,None,264.0710630125359,None,264.0710630125359,None,264.0710630125359,None,264.0710630125359,None,264.0710630125359,None,264.0710630125359,None,264.0710630125359,None,268.05588393027574,None,268.05588393027574,None,268.05588393027574,None,268.05588393027574,None,268.05588393027574,None,268.05588393027574,None,268.05588393027574,None,269.05626663117073,None,1.3174823912777356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24172,2019_Aug_19_1725,Mmi_3levels,3.1.5,59.9748214278281,
,,,1,1,6.5,,,,,,,,,0,0,0,0,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.64,-0.36,-3.13,8.17,6.5,-1.67,-0.835,gamble,win,6.5,33.22083333333333,271.07373999890115,None,271.07373999890115,None,271.07373999890115,None,271.07373999890115,None,271.07373999890115,None,271.07373999890115,None,271.07373999890115,None,1,271.07373999890115,None,272.6576622095017,None,272.6576622095017,None,272.6576622095017,None,272.6576622095017,None,272.6576622095017,None,272.6576622095017,None,272.6576622095017,None,276.64253336473485,None,276.64253336473485,None,276.64253336473485,None,276.64253336473485,None,276.64253336473485,None,276.64253336473485,None,276.64253336473485,None,286.14624613939304,None,1.5508150633140758,277.6429640632341,None,278.6433502839536,None,0.6,7.502781621140457,281.6444657482716,None,None,281.6444657482716,None,,,,,,,,,,,,,,,,,,,24172,2019_Aug_19_1725,Mmi_3levels,3.1.5,59.9748214278281,
,,,1,1,12.3,,,,,,,,,0,0,0,0,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.6,-0.4,-3.53,9.13,12.3,3.17,1.585,gamble,win,12.3,45.52083333333333,288.1849853255335,None,288.1849853255335,None,288.1849853255335,None,288.1849853255335,None,288.1849853255335,None,288.1849853255335,None,288.1849853255335,None,1,288.1849853255335,None,289.68089880953266,None,289.68089880953266,None,289.68089880953266,None,289.68089880953266,None,289.68089880953266,None,289.68089880953266,None,289.68089880953266,None,293.6657667649233,None,293.6657667649233,None,293.6657667649233,None,293.6657667649233,None,293.6657667649233,None,293.6657667649233,None,293.6657667649233,None,294.66614914583624,None,1.4628037768343347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24172,2019_Aug_19_1725,Mmi_3levels,3.1.5,59.9748214278281,
,,,1,1,8.5,,,,,,,,,0,0,0,0,0,9,9,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.6,-0.4,-3.9299999999999997,9.530000000000001,8.5,-1.0300000000000011,-0.5150000000000006,gamble,win,8.5,54.02083333333333,296.68359179509935,None,296.68359179509935,None,296.68359179509935,None,296.68359179509935,None,296.68359179509935,None,296.68359179509935,None,296.68359179509935,None,1,296.68359179509935,None,298.2175238612108,None,298.2175238612108,None,298.2175238612108,None,298.2175238612108,None,298.2175238612108,None,298.2175238612108,None,298.2175238612108,None,302.2190639443288,None,302.2190639443288,None,302.2190639443288,None,302.2190639443288,None,302.2190639443288,None,302.2190639443288,None,302.2190639443288,None,311.7061010714351,None,1.5008185191400116,303.20277067768984,None,304.2031636180727,None,0.6,7.502860657197743,307.20429892139873,None,None,307.20429892139873,None,,,,,,,,,,,,,,,,,,,24172,2019_Aug_19_1725,Mmi_3levels,3.1.5,59.9748214278281,
,,,1,1,12.1,,,,,,,,,0,0,0,0,0,10,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.6,-0.4,-4.33,9.93,12.1,2.17,1.085,gamble,win,12.1,66.12083333333332,313.7235024427573,None,313.7235024427573,None,313.7235024427573,None,313.7235024427573,None,313.7235024427573,None,313.7235024427573,None,313.7235024427573,None,1,313.7235024427573,None,315.2074485241719,None,315.2074485241719,None,315.2074485241719,None,315.2074485241719,None,315.2074485241719,None,315.2074485241719,None,315.2074485241719,None,319.2089514891413,None,319.2089514891413,None,319.2089514891413,None,319.2089514891413,None,319.2089514891413,None,319.2089514891413,None,319.2089514891413,None,320.1927046201854,None,1.4508373341996048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24172,2019_Aug_19_1725,Mmi_3levels,3.1.5,59.9748214278281,
,,,1,1,9.7,,,,,,,,,0,0,0,0,0,11,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.6,-0.4,-4.73,10.330000000000002,9.7,-0.6300000000000026,-0.3150000000000013,gamble,win,9.7,75.82083333333333,322.2101056715255,None,322.2101056715255,None,322.2101056715255,None,322.2101056715255,None,322.2101056715255,None,322.2101056715255,None,322.2101056715255,None,1,322.2101056715255,None,324.3109182389635,None,324.3109182389635,None,324.3109182389635,None,324.3109182389635,None,324.3109182389635,None,324.3109182389635,None,324.3109182389635,None,328.312457042146,None,328.312457042146,None,328.312457042146,None,328.312457042146,None,328.312457042146,None,328.312457042146,None,328.312457042146,None,337.7994628108172,None,2.0675223892831127,329.2961698552026,None,330.2965563959042,None,0.61,7.502853937530745,333.2977182579052,None,None,333.2977182579052,None,,,,,,,,,,,,,,,,,,,24172,2019_Aug_19_1725,Mmi_3levels,3.1.5,59.9748214278281,
,,,1,1,8.3,,,,,,,,,0,0,0,0,0,12,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.61,-0.39,-5.12,10.58,8.3,-2.2799999999999994,-1.1399999999999997,gamble,win,8.3,84.12083333333332,339.8168913807822,None,339.8168913807822,None,339.8168913807822,None,339.8168913807822,None,339.8168913807822,None,339.8168913807822,None,339.8168913807822,None,1,339.8168913807822,None,341.8177140597145,None,341.8177140597145,None,341.8177140597145,None,341.8177140597145,None,341.8177140597145,None,341.8177140597145,None,341.8177140597145,None,345.81921702468753,None,345.81921702468753,None,345.81921702468753,None,345.81921702468753,None,345.81921702468753,None,345.81921702468753,None,345.81921702468753,None,346.80292535796616,None,1.9677840082222247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24172,2019_Aug_19_1725,Mmi_3levels,3.1.5,59.9748214278281,
