currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,choiceKey.rt,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
10,black.png,"Please make your choices as fast as possible.
You will be given a break at the end of each block.
Let's play!",,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.0838879207149,None,862.0838879207149,None,862.0838879207149,None,4,4.168507327325642,862.0838879207149,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.2688770380337,None,space,48.08549584564753,866.2688770380337,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,1,1,12.9,,,,,,,,,0,0,0,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.3708277948899,None,0.56,7.495928830176126,917.3887005599099,None,None,917.3887005599099,None,921.8737108602072,None,True,True,False,0.56,-0.43999999999999995,-0.43999999999999995,6.6,12.9,6.300000000000001,3.1500000000000004,gamble,win,12.9,12.9,924.9083050839836,None,924.9083050839836,None,924.9083050839836,None,924.9083050839836,None,924.9083050839836,None,924.9083050839836,None,924.9083050839836,None,None,924.9083050839836,None,927.9094067924889,None,927.9094067924889,None,927.9094067924889,None,927.9094067924889,None,927.9094067924889,None,927.9094067924889,None,927.9094067924889,None,931.8943130976986,None,931.8943130976986,None,931.8943130976986,None,931.8943130976986,None,931.8943130976986,None,931.8943130976986,None,931.8943130976986,None,932.8947073192685,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,1,1,5.7,,,,,,,,,0,0,0,0,0,1,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.56,-0.43999999999999995,-0.8799999999999999,-1.613333333333333,5.7,4.086666666666667,2.0433333333333334,gamble,lose,4.086666666666667,16.986666666666668,934.9121234655613,None,934.9121234655613,None,934.9121234655613,None,934.9121234655613,None,934.9121234655613,None,934.9121234655613,None,934.9121234655613,None,1,934.9121234655613,None,937.4797945439932,None,937.4797945439932,None,937.4797945439932,None,937.4797945439932,None,937.4797945439932,None,937.4797945439932,None,937.4797945439932,None,941.4646982892882,None,941.4646982892882,None,941.4646982892882,None,941.4646982892882,None,941.4646982892882,None,941.4646982892882,None,941.4646982892882,None,942.4650537926937,None,2.5346323019475676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,1,1,4.9,,,,,,,,,0,0,0,0,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.56,-0.43999999999999995,-1.3199999999999998,7.479999999999999,4.9,-2.5799999999999983,1.160000000000001,gamble,win,4.9,21.88666666666667,944.4824993776274,None,944.4824993776274,None,944.4824993776274,None,944.4824993776274,None,944.4824993776274,None,944.4824993776274,None,944.4824993776274,None,None,944.4824993776274,None,947.483673722716,None,947.483673722716,None,947.483673722716,None,947.483673722716,None,947.483673722716,None,947.483673722716,None,947.483673722716,None,951.4685819478473,None,951.4685819478473,None,951.4685819478473,None,951.4685819478473,None,951.4685819478473,None,951.4685819478473,None,951.4685819478473,None,960.9889512361842,None,,952.4689768094104,None,953.4693307128618,None,0.55,7.519529007608071,956.4704788192175,None,None,956.4704788192175,None,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,1,1,2.9,,,,,,,,,0,0,0,0,0,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.55,-0.44999999999999996,-1.7699999999999998,8.069999999999999,2.9,-5.169999999999998,-1.1349999999999991,gamble,win,2.9,24.78666666666667,963.0064137803274,None,963.0064137803274,None,963.0064137803274,None,963.0064137803274,None,963.0064137803274,None,963.0064137803274,None,963.0064137803274,None,None,963.0064137803274,None,966.0075510072056,None,966.0075510072056,None,966.0075510072056,None,966.0075510072056,None,966.0075510072056,None,966.0075510072056,None,966.0075510072056,None,969.9923997150618,None,969.9923997150618,None,969.9923997150618,None,969.9923997150618,None,969.9923997150618,None,969.9923997150618,None,969.9923997150618,None,970.9927926567034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,1,1,8.5,,,,,,,,,0,0,0,0,0,4,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.55,-0.44999999999999996,-2.2199999999999998,8.52,8.5,-0.019999999999999574,-0.009999999999999787,gamble,win,8.5,33.28666666666667,973.0102379216696,None,973.0102379216696,None,973.0102379216696,None,973.0102379216696,None,973.0102379216696,None,973.0102379216696,None,973.0102379216696,None,1,973.0102379216696,None,974.5442190540489,None,974.5442190540489,None,974.5442190540489,None,974.5442190540489,None,974.5442190540489,None,974.5442190540489,None,974.5442190540489,None,978.5457492225687,None,978.5457492225687,None,978.5457492225687,None,978.5457492225687,None,978.5457492225687,None,978.5457492225687,None,978.5457492225687,None,988.0327261509956,None,1.5008230014936998,979.5294591036509,None,980.5298814839334,None,0.63,7.50254516111454,983.530971672968,None,None,983.530971672968,None,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,1,1,7.1,,,,,,,,,0,0,0,0,0,5,5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.63,-0.37,-2.59,-1.5108333333333333,7.1,5.589166666666666,2.794583333333333,gamble,lose,5.589166666666666,38.87583333333333,990.0502757310751,None,990.0502757310751,None,990.0502757310751,None,990.0502757310751,None,990.0502757310751,None,990.0502757310751,None,990.0502757310751,None,1,990.0502757310751,None,991.4507623003446,None,991.4507623003446,None,991.4507623003446,None,991.4507623003446,None,991.4507623003446,None,991.4507623003446,None,991.4507623003446,None,995.435604928527,None,995.435604928527,None,995.435604928527,None,995.435604928527,None,995.435604928527,None,995.435604928527,None,995.435604928527,None,996.4360116295284,None,1.3673988351365551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,1,1,5.5,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.63,-0.37,-2.96,-1.5416666666666665,5.5,3.9583333333333335,1.9791666666666667,gamble,lose,3.9583333333333335,42.83416666666667,998.453516731679,None,998.453516731679,None,998.453516731679,None,998.453516731679,None,998.453516731679,None,998.453516731679,None,998.453516731679,None,1,998.453516731679,None,1000.2208188032964,None,1000.2208188032964,None,1000.2208188032964,None,1000.2208188032964,None,1000.2208188032964,None,1000.2208188032964,None,1000.2208188032964,None,1004.2056972698192,None,1004.2056972698192,None,1004.2056972698192,None,1004.2056972698192,None,1004.2056972698192,None,1004.2056972698192,None,1004.2056972698192,None,1005.2060636527021,None,1.7342133775237016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,1,1,0.9,,,,,,,,,0,0,0,0,0,7,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.63,-0.37,-3.33,-1.5725,0.9,-0.6725,0.11375000000000002,gamble,lose,-0.6725,42.16166666666667,1007.2234903585049,None,1007.2234903585049,None,1007.2234903585049,None,1007.2234903585049,None,1007.2234903585049,None,1007.2234903585049,None,1007.2234903585049,None,1,1007.2234903585049,None,1010.2080050020013,None,1010.2080050020013,None,1010.2080050020013,None,1010.2080050020013,None,1010.2080050020013,None,1010.2080050020013,None,1010.2080050020013,None,1014.1928825085051,None,1014.1928825085051,None,1014.1928825085051,None,1014.1928825085051,None,1014.1928825085051,None,1014.1928825085051,None,1014.1928825085051,None,1023.6965952950413,None,2.951438428775873,1015.1933116084547,None,1016.1936565523501,None,0.4,7.502878905506805,1019.1948328174185,None,None,1019.1948328174185,None,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,1,1,11.3,,,,,,,,,0,0,0,0,0,8,8,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.4,-0.6,-3.93,12.33,11.3,-1.0299999999999994,-0.5149999999999997,gamble,win,11.3,53.46166666666667,1025.71401912102,None,1025.71401912102,None,1025.71401912102,None,1025.71401912102,None,1025.71401912102,None,1025.71401912102,None,1025.71401912102,None,None,1025.71401912102,None,1028.7151848265203,None,1028.7151848265203,None,1028.7151848265203,None,1028.7151848265203,None,1028.7151848265203,None,1028.7151848265203,None,1028.7151848265203,None,1032.7167783521,None,1032.7167783521,None,1032.7167783521,None,1032.7167783521,None,1032.7167783521,None,1032.7167783521,None,1032.7167783521,None,1033.7004533548024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,1,1,6.5,,,,,,,,,0,0,0,0,0,9,9,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.4,-0.6,-4.53,12.93,6.5,-6.43,0.03500000000000014,certain,certain,0.03500000000000014,53.49666666666667,1035.7179024595534,None,1035.7179024595534,None,1035.7179024595534,None,1035.7179024595534,None,1035.7179024595534,None,1035.7179024595534,None,1035.7179024595534,None,3,1035.7179024595534,None,1038.669047142088,None,1038.669047142088,None,1038.669047142088,None,1038.669047142088,None,1038.669047142088,None,1038.669047142088,None,1038.669047142088,None,1042.6705923498957,None,1042.6705923498957,None,1042.6705923498957,None,1042.6705923498957,None,1042.6705923498957,None,1042.6705923498957,None,1042.6705923498957,None,1052.1576793532004,None,2.9180950265727006,1043.654381907254,None,1044.654752769915,None,0.43,7.502914743847214,1047.655869837734,None,None,1047.655869837734,None,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,1,1,3.1,,,,,,,,,0,0,0,0,0,10,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.43,-0.5700000000000001,-5.1000000000000005,13.080000000000002,3.1,-9.980000000000002,-3.4400000000000013,gamble,win,3.1,56.59666666666667,1054.1751150186174,None,1054.1751150186174,None,1054.1751150186174,None,1054.1751150186174,None,1054.1751150186174,None,1054.1751150186174,None,1054.1751150186174,None,None,1054.1751150186174,None,1057.1762535254238,None,1057.1762535254238,None,1057.1762535254238,None,1057.1762535254238,None,1057.1762535254238,None,1057.1762535254238,None,1057.1762535254238,None,1061.1610971135087,None,1061.1610971135087,None,1061.1610971135087,None,1061.1610971135087,None,1061.1610971135087,None,1061.1610971135087,None,1061.1610971135087,None,1062.1615431726677,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,1,1,12.3,,,,,,,,,0,0,0,0,0,11,11,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.43,-0.5700000000000001,-5.670000000000001,13.650000000000002,12.3,-1.3500000000000014,-0.6750000000000007,gamble,win,12.3,68.89666666666668,1064.1789180409396,None,1064.1789180409396,None,1064.1789180409396,None,1064.1789180409396,None,1064.1789180409396,None,1064.1789180409396,None,1064.1789180409396,None,1,1064.1789180409396,None,1065.7461977776256,None,1065.7461977776256,None,1065.7461977776256,None,1065.7461977776256,None,1065.7461977776256,None,1065.7461977776256,None,1065.7461977776256,None,1069.7477769038524,None,1069.7477769038524,None,1069.7477769038524,None,1069.7477769038524,None,1069.7477769038524,None,1069.7477769038524,None,1069.7477769038524,None,1079.2348296687123,None,1.534234240592923,1070.7315152636147,None,1071.731929324218,None,0.72,7.502856506558601,1074.7330185533501,None,None,1074.7330185533501,None,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,1,1,6.9,,,,,,,,,0,0,0,0,0,12,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.72,-0.28,-5.950000000000001,9.870000000000001,6.9,-2.9700000000000006,1.9649999999999999,gamble,win,6.9,75.79666666666668,1081.2523059722153,None,1081.2523059722153,None,1081.2523059722153,None,1081.2523059722153,None,1081.2523059722153,None,1081.2523059722153,None,1081.2523059722153,None,1,1081.2523059722153,None,1083.219656937581,None,1083.219656937581,None,1083.219656937581,None,1083.219656937581,None,1083.219656937581,None,1083.219656937581,None,1083.219656937581,None,1087.2045997210662,None,1087.2045997210662,None,1087.2045997210662,None,1087.2045997210662,None,1087.2045997210662,None,1087.2045997210662,None,1087.2045997210662,None,1088.204980503302,None,1.9343019494554028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
