currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.rt,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.rt,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,choiceKey.rt,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
10,black.png,"Please make your choices as fast as possible.
You will be given a break at the end of each block.
Let's play!",,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.45632612573536,None,77.45632612573536,None,77.45632612573536,None,4,3.417984272880858,77.45632612573536,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24208,2019_Oct_01_1445,Mmi_3levels,3.1.5,59.97714279081539,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.8909398673677,None,space,22.92559648659517,80.8909398673677,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24208,2019_Oct_01_1445,Mmi_3levels,3.1.5,59.97714279081539,
,,,1,1,1.5,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.8329869527297,None,0.83,5.926661066980159,106.85074723815342,None,4,2.901486476759601,106.85074723815342,None,109.76857359987844,None,True,False,False,0.83,-0.17000000000000004,-0.17000000000000004,-0.6091666666666669,1.5,0.8908333333333331,1.1954166666666666,gamble,lose,0.8908333333333331,0.8908333333333331,112.80301071139911,None,112.80301071139911,None,112.80301071139911,None,112.80301071139911,None,112.80301071139911,None,112.80301071139911,None,112.80301071139911,None,None,112.80301071139911,None,115.80415208748309,None,115.80415208748309,None,115.80415208748309,None,115.80415208748309,None,115.80415208748309,None,115.80415208748309,None,115.80415208748309,None,119.78898973657488,None,119.78898973657488,None,119.78898973657488,None,119.78898973657488,None,119.78898973657488,None,119.78898973657488,None,119.78898973657488,None,120.7893756349622,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24208,2019_Oct_01_1445,Mmi_3levels,3.1.5,59.97714279081539,
,,,1,1,6.5,,,,,,,,,0,0,0,0,0,1,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.83,-0.17000000000000004,-0.3400000000000001,2.7200000000000006,6.5,3.7799999999999994,1.8899999999999997,gamble,win,6.5,7.390833333333333,122.80680249906072,None,122.80680249906072,None,122.80680249906072,None,122.80680249906072,None,122.80680249906072,None,122.80680249906072,None,122.80680249906072,None,1,122.80680249906072,None,125.12440743318439,None,125.12440743318439,None,125.12440743318439,None,125.12440743318439,None,125.12440743318439,None,125.12440743318439,None,125.12440743318439,None,129.10919612501675,None,129.10919612501675,None,129.10919612501675,None,129.10919612501675,None,129.10919612501675,None,129.10919612501675,None,129.10919612501675,None,130.10957882358343,None,2.2844323917852307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24208,2019_Oct_01_1445,Mmi_3levels,3.1.5,59.97714279081539,
,,,1,1,1.7,,,,,,,,,0,0,0,0,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.83,-0.17000000000000004,-0.5100000000000001,2.890000000000001,1.7,-1.190000000000001,0.25499999999999945,certain,certain,0.25499999999999945,7.645833333333332,132.12700920748466,None,132.12700920748466,None,132.12700920748466,None,132.12700920748466,None,132.12700920748466,None,132.12700920748466,None,132.12700920748466,None,3,132.12700920748466,None,134.7280469093712,None,134.7280469093712,None,134.7280469093712,None,134.7280469093712,None,134.7280469093712,None,134.7280469093712,None,134.7280469093712,None,138.71284136088434,None,138.71284136088434,None,138.71284136088434,None,138.71284136088434,None,138.71284136088434,None,138.71284136088434,None,138.71284136088434,None,148.21645283863836,None,2.5678997176146368,139.71326789699742,None,140.7136541153668,None,1.0,7.502770564849925,143.7147292551599,None,None,143.7147292551599,None,,,,,,,,,,,,,,,,,,,24208,2019_Oct_01_1445,Mmi_3levels,3.1.5,59.97714279081539,
,,,1,1,7.7,,,,,,,,,0,0,0,0,0,3,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,1.0,0.0,-0.5100000000000001,0.5100000000000001,7.7,7.19,3.595,gamble,win,7.7,15.345833333333331,150.2551444319106,None,150.2551444319106,None,150.2551444319106,None,150.2551444319106,None,150.2551444319106,None,150.2551444319106,None,150.2551444319106,None,1,150.2551444319106,None,152.76817458222285,None,152.76817458222285,None,152.76817458222285,None,152.76817458222285,None,152.76817458222285,None,152.76817458222285,None,152.76817458222285,None,156.7697453742585,None,156.7697453742585,None,156.7697453742585,None,156.7697453742585,None,156.7697453742585,None,156.7697453742585,None,156.7697453742585,None,157.7533898101683,None,2.4799344036728144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24208,2019_Oct_01_1445,Mmi_3levels,3.1.5,59.97714279081539,
,,,1,1,9.7,,,,,,,,,0,0,0,0,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,1.0,0.0,-0.5100000000000001,0.5100000000000001,9.7,9.19,4.595,gamble,win,9.7,25.04583333333333,159.77083523322653,None,159.77083523322653,None,159.77083523322653,None,159.77083523322653,None,159.77083523322653,None,159.77083523322653,None,159.77083523322653,None,1,159.77083523322653,None,162.2384528866387,None,162.2384528866387,None,162.2384528866387,None,162.2384528866387,None,162.2384528866387,None,162.2384528866387,None,162.2384528866387,None,166.2399747214149,None,166.2399747214149,None,166.2399747214149,None,166.2399747214149,None,166.2399747214149,None,166.2399747214149,None,166.2399747214149,None,175.72689081411227,None,2.4345519850903656,167.22366747462002,None,168.22410425016278,None,1.0,7.502735046837188,171.2251861095756,None,None,171.2251861095756,None,,,,,,,,,,,,,,,,,,,24208,2019_Oct_01_1445,Mmi_3levels,3.1.5,59.97714279081539,
,,,1,1,-0.1,,,,,,,,,0,0,0,0,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,1.0,0.0,-0.5100000000000001,-0.04250000000000001,-0.1,-0.14250000000000002,-0.12125000000000001,gamble,lose,-0.14250000000000002,24.903333333333332,177.7443807146774,None,177.7443807146774,None,177.7443807146774,None,177.7443807146774,None,177.7443807146774,None,177.7443807146774,None,177.7443807146774,None,None,177.7443807146774,None,180.74550897149675,None,180.74550897149675,None,180.74550897149675,None,180.74550897149675,None,180.74550897149675,None,180.74550897149675,None,180.74550897149675,None,184.73030790275516,None,184.73030790275516,None,184.73030790275516,None,184.73030790275516,None,184.73030790275516,None,184.73030790275516,None,184.73030790275516,None,185.73073475885394,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24208,2019_Oct_01_1445,Mmi_3levels,3.1.5,59.97714279081539,
,,,1,1,5.9,,,,,,,,,0,0,0,0,0,6,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,1.0,0.0,-0.5100000000000001,0.5100000000000001,5.9,5.390000000000001,2.6950000000000003,gamble,win,5.9,30.803333333333335,187.74812450502577,None,187.74812450502577,None,187.74812450502577,None,187.74812450502577,None,187.74812450502577,None,187.74812450502577,None,187.74812450502577,None,1,187.74812450502577,None,189.33211324165677,None,189.33211324165677,None,189.33211324165677,None,189.33211324165677,None,189.33211324165677,None,189.33211324165677,None,189.33211324165677,None,193.31690193348913,None,193.31690193348913,None,193.31690193348913,None,193.31690193348913,None,193.31690193348913,None,193.31690193348913,None,193.31690193348913,None,194.3173326293727,None,1.5508731511035876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24208,2019_Oct_01_1445,Mmi_3levels,3.1.5,59.97714279081539,
,,,1,1,11.3,,,,,,,,,0,0,0,0,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,1.0,0.0,-0.5100000000000001,-0.04250000000000001,11.3,11.2575,5.62875,gamble,lose,11.2575,42.060833333333335,196.33471053620815,None,196.33471053620815,None,196.33471053620815,None,196.33471053620815,None,196.33471053620815,None,196.33471053620815,None,196.33471053620815,None,1,196.33471053620815,None,197.61853944179165,None,197.61853944179165,None,197.61853944179165,None,197.61853944179165,None,197.61853944179165,None,197.61853944179165,None,197.61853944179165,None,201.60342156839033,None,201.60342156839033,None,201.60342156839033,None,201.60342156839033,None,201.60342156839033,None,201.60342156839033,None,201.60342156839033,None,211.10703752589689,None,1.2507289991772268,202.60376458918108,None,203.6041437679487,None,0.91,7.502871359203709,206.6053293015575,None,None,206.6053293015575,None,,,,,,,,,,,,,,,,,,,24208,2019_Oct_01_1445,Mmi_3levels,3.1.5,59.97714279081539,
,,,1,1,12.7,,,,,,,,,0,0,0,0,0,8,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.91,-0.08999999999999997,-0.6000000000000001,1.8599999999999997,12.7,10.84,5.42,gamble,win,12.7,54.76083333333334,213.14572527938435,None,213.14572527938435,None,213.14572527938435,None,213.14572527938435,None,213.14572527938435,None,213.14572527938435,None,213.14572527938435,None,1,213.14572527938435,None,214.9084854448156,None,214.9084854448156,None,214.9084854448156,None,214.9084854448156,None,214.9084854448156,None,214.9084854448156,None,214.9084854448156,None,218.89324469829444,None,218.89324469829444,None,218.89324469829444,None,218.89324469829444,None,218.89324469829444,None,218.89324469829444,None,218.89324469829444,None,219.8937045125458,None,1.7296538593836885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24208,2019_Oct_01_1445,Mmi_3levels,3.1.5,59.97714279081539,
,,,1,1,9.9,,,,,,,,,0,0,0,0,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.91,-0.08999999999999997,-0.6900000000000001,-0.3724999999999999,9.9,9.5275,4.76375,gamble,lose,9.5275,64.28833333333334,221.91109329877509,None,221.91109329877509,None,221.91109329877509,None,221.91109329877509,None,221.91109329877509,None,221.91109329877509,None,221.91109329877509,None,1,221.91109329877509,None,223.29495212268012,None,223.29495212268012,None,223.29495212268012,None,223.29495212268012,None,223.29495212268012,None,223.29495212268012,None,223.29495212268012,None,227.2797942515208,None,227.2797942515208,None,227.2797942515208,None,227.2797942515208,None,227.2797942515208,None,227.2797942515208,None,227.2797942515208,None,236.78338621037256,None,1.3507589174987515,228.28017759005525,None,229.28054204964428,None,1.0,7.502738246657827,232.2817346228585,None,None,232.2817346228585,None,,,,,,,,,,,,,,,,,,,24208,2019_Oct_01_1445,Mmi_3levels,3.1.5,59.97714279081539,
,,,1,1,9.5,,,,,,,,,0,0,0,0,0,10,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,1.0,0.0,-0.6900000000000001,0.6900000000000001,9.5,8.81,4.405,gamble,win,9.5,73.78833333333334,238.8008223539473,None,238.8008223539473,None,238.8008223539473,None,238.8008223539473,None,238.8008223539473,None,238.8008223539473,None,238.8008223539473,None,1,238.8008223539473,None,240.75162350908067,None,240.75162350908067,None,240.75162350908067,None,240.75162350908067,None,240.75162350908067,None,240.75162350908067,None,240.75162350908067,None,244.75314630380672,None,244.75314630380672,None,244.75314630380672,None,244.75314630380672,None,244.75314630380672,None,244.75314630380672,None,244.75314630380672,None,245.7368579359536,None,1.9177038085872482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24208,2019_Oct_01_1445,Mmi_3levels,3.1.5,59.97714279081539,
,,,1,1,10.1,,,,,,,,,0,0,0,0,0,11,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,1.0,0.0,-0.6900000000000001,-0.0575,10.1,10.0425,5.02125,gamble,lose,10.0425,83.83083333333335,247.75428320013816,None,247.75428320013816,None,247.75428320013816,None,247.75428320013816,None,247.75428320013816,None,247.75428320013816,None,247.75428320013816,None,1,247.75428320013816,None,248.95469245722052,None,248.95469245722052,None,248.95469245722052,None,248.95469245722052,None,248.95469245722052,None,248.95469245722052,None,248.95469245722052,None,252.95620533249894,None,252.95620533249894,None,252.95620533249894,None,252.95620533249894,None,252.95620533249894,None,252.95620533249894,None,252.95620533249894,None,262.4598625676954,None,1.1839861767730326,253.9566395481852,None,254.95696944971132,None,0.98,7.502828481603501,257.9581079459531,None,None,257.9581079459531,None,,,,,,,,,,,,,,,,,,,24208,2019_Oct_01_1445,Mmi_3levels,3.1.5,59.97714279081539,
,,,1,1,12.1,,,,,,,,,0,0,0,0,0,12,12,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.98,-0.020000000000000018,-0.7100000000000001,0.9900000000000003,12.1,11.11,5.555,gamble,win,12.1,95.93083333333334,264.4772494340323,None,264.4772494340323,None,264.4772494340323,None,264.4772494340323,None,264.4772494340323,None,264.4772494340323,None,264.4772494340323,None,1,264.4772494340323,None,266.4113158463115,None,266.4113158463115,None,266.4113158463115,None,266.4113158463115,None,266.4113158463115,None,266.4113158463115,None,266.4113158463115,None,270.412834161285,None,270.412834161285,None,270.412834161285,None,270.412834161285,None,270.412834161285,None,270.412834161285,None,270.412834161285,None,271.41326549713267,None,1.9176439719376503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24208,2019_Oct_01_1445,Mmi_3levels,3.1.5,59.97714279081539,
